LeaseNumber,City,Address,State,Lat,Long,AnnualRent,LeaseName,Status
LCA02682,VALENCIA,27200 TOURNEY RD,CA,34.41681,-118.57526,300192,BRE CA OFFICE OWNER LLC,
LCA02744,LANCASTER,610 W AVENUE L,CA,34.6602788,-118.14129,179302,"TONEMAN PROPERTIES AVENUE L, LLC",
LCA02339,PALMDALE,38925 TRADE CENTER DR,CA,34.59031,-118.14384,58017,TRADE CENTER PLAZA LLC,
LCA02629,SAN DIEGO,9275 SKY PARK CT,CA,32.81564,-117.12494,405203,BRE CA OFFICE OWNER LLC,
LCA02862,TRUCKEE,10775 PIONEER TRL,CA,39.335,-120.18084,116660,HIDDEN LAKE PROPERTIES INC,
LCA02819,EL CENTRO,2051 N. WATERMAN AVE,CA,32.8123526,-115.57006,734836,"BEAR VALLEY 2005, LLC",
LCA02657,LOS ANGELES,1300 FACTORY PL,CA,34.03887,-118.23602,84140,"1300 FACTORY PLACE, LLC",
LCA02856,MCCLELLAN,4235 54th St,CA,38.6433,-121.40872,1400814,"MP-8401, LLC",
LCA02782,FRESNO,5118 E CLINTON WAY,CA,36.76738,-119.72239,146567,"QUIRING CORPORATION, THE",
LCA02543,LOS ANGELES,5767 W CENTURY BLVD,CA,33.94606,-118.38267,1194051,"AIRPORT SPECTRUM LAX, LLC",
LCA02102,LOS ANGELES,16921 PARTHENIA ST,CA,34.229,-118.501,323766,"WOODLAND GROUP, LLC",
LCA02745,LAKEPORT,991 PARALLEL DR,CA,39.03517,-122.92655,250012,RUZICKA ASSOCIATES,
LCA02761,PALM SPRINGS,707-777 E Tahquitz Canyon Way,CA,33.822994,-116.54022,102915,TAHQUITZ CANYON INVESTORS LLC,
LCA02619,REDDING,443 REDCLIFF DR,CA,40.57504,-122.36269,455731,"ELMAN REDDING ASSOCIATES, LLC",
LCA02548,STOCKTON,4747 FEATHER RIVER DR,CA,37.9853,-121.34818,504471,Sentinel Rock Realty Trust,
LCA02618,OAKLAND,2101 WEBSTER ST,CA,37.81028,-122.266,3635580,"CIM/OAKLAND CENTER 21, LP",
LCA02923,IRVINE,2 WRIGLEY,CA,33.64144,-117.71842,328811,T. MILLER CORPORATION,
LCA02842,LOS ANGELES,5521 GROSVENOR BLVD,CA,33.98085,-118.41335,757897,"GROS INVESTMENTS LOS ANGELES PROPERTIES, LLC",
LCA02881,SANTA ROSA,1410 NEOTOMAS AVE,CA,38.43314,-122.68708,37344,META REAL ESTATE,
LCA02857,SACRAMENTO,4090 TRUXEL RD,CA,38.64452,-121.50792,196419,"URBAN SPACES, LLC",
LCA02815,SACRAMENTO,2424 ARDEN WAY,CA,38.59587,-121.40303,577118,VICTORIAN SQUARE ASSOC LLC,
LCA02935,CAMARILLO,321 CORTEZ CIR,CA,34.21409,-118.9948,586177,ADM CAMARILLO LLC,
LCA02928,OROVILLE,875 MITCHELL AVE,CA,39.50458,-121.56367,329949,Q STREET LTD,
LCA02694,WOODLAND,221 W COURT ST,CA,38.67854,-121.79427,99358,RED WATER MANAGEMENT COMPANY,
LCA02998,SANTA CLARA,1450 COLEMAN AVE,CA,37.35753,-121.93662,1363353,"TOD BROKAW, LLC",
LCA02943,ONTARIO,1310 S CUCAMONGA AVE,CA,34.04978,-117.63412,501842,CUCAMONGA BUILDING NO. 1,
LCA02817,ESCONDIDO,900 CANTERBURY PL,CA,33.10814,-117.09225,64356,SEA STONE GROUP LP,
LCA03222,CHICO,565 1/2 East Lindo Ave,CA,39.751198,-121.84568,12000,"THOMPSON, GERALDINE J",
LCA03267,MOUNT SHASTA,612 N MOUNT SHASTA BLVD,CA,41.3166,-122.3162,10080,"MCDOWELL, RICHARD",
LCA02927,MAMMOTH LAKES,2520 MAIN ST,CA,37.6483434,-118.97253,12000,MAMMOTH LAKES TOURISM,
LCA02873,OAKLAND,360 22ND ST,CA,37.81096,-122.26594,627646,BRICKMAN PLAZA LLC,
LCA02922,ANTIOCH,2508 VERNE ROBERTS CIR,CA,38.01061,-121.839,318257,"Bocci, Margarita",
LCA02880,ONTARIO,3200 E GUASTI RD,CA,34.06509,-117.58176,218765,"BSP Senita Guasti, LLC",
LCA02992,LONG BEACH,4811 AIRPORT PLAZA DR,CA,33.80988,-118.13654,631255,"4811 AIRPORT PLAZA, LLC",
LCA02939,VICTORVILLE,15415 W SAND ST,CA,34.51283,-117.32792,95040,Rose Hut LLC,
LCA02964,MCCLELLAN,5622 PRICE AVE,CA,38.66923,-121.39244,139678,MCCLELLAN BUSINESS PARK LLC,
LCA02962,SAN LEANDRO,2435 POLVOROSA DR,CA,37.71023,-122.1884,1184332,BPP Pacific Industrial CA REIT Owner 2 LLC,
LCA03108,MAMMOTH LAKES,1200 AIRPORT ROAD,CA,37.628474,-118.84228,2400,"MAMMOTH LAKES, TOWN OF",
LCA03064,LONG BEACH,100 OCEANGATE,CA,33.76659,-118.19879,12180,"ABM Industry Groups, LLC",
LCA02893,PALMDALE,41240 12TH ST W,CA,34.63238,-118.15132,62129,"M-14 DEVELOPMENT, LLC",
LCA03002,FORESTHILL,22830 Foresthill Rd,CA,39.0840195,-120.58407,187661,"PEACH, TIMOTHY DANIEL",
LCA03165,SANTA BARBARA,"Marina 4 'B', End Tie 1 Berthing Area",CA,34.403825,-119.7093,24000,"SANTA BARBARA, CITY OF",
LCA02948,SAN DIEGO,1839 WATER STREET,CA,32.7249738,-117.16487,150000,SAN DIEGO UNIFIED PORT DISTRICT,
LCA02973,VENTURA,2125 KNOLL DR,CA,34.25356,-119.22097,311860,"CARLTON, THE DON L FAMILY REVOCABLE TRUST",
LCA03074,MARINA,940 SECOND AVENUE,CA,36.654356,-121.80918,308814,MARINA COAST WATER DISTRICT,
LCA02887,OXNARD,720 W HUENEME RD,CA,34.1473931,-119.18474,94718,"REXFORD INDUSTRIAL REALTY, L.P.",
LCA03138,MCCLELLAN,5822 PRICE AVE,CA,38.67313,-121.39244,62448,MCCLELLAN BUSINESS PARK LLC,
LCA03053,CAMARILLO,760 Paseo Camarillo,CA,34.22026,-119.05874,745929,"Westlake Village Natomas, L.P.",
LCA03067,PETALUMA,5401 OLD REDWOOD HWY,CA,38.2805953,-122.66829,125097,"CORNERSTONE PROPERTIES SA, LLC",
LCA03110,SAN BERNARDINO,995 HARDT ST,CA,34.07228,-117.26443,1417587,"Westlake Farms, Inc.",
LCA03176,RIVERSIDE,9346 GALENA ST,CA,34.00381,-117.48807,41157,SHANKLE-LAW LIMITED LIABILITY COMPANY,
LCA03043,COLUSA,100 SUNRISE BLVD,CA,39.1885378,-121.99763,86540,"Hladky, Clyde Joseph",
LCA03404,SAN FRANCISCO,1 SANSOME ST,CA,37.79048,-122.40094,3351383,"PR II BPG ONE SANSOME, LLC",
LCA02979,LOS ANGELES,444 S FLOWER ST,CA,34.05165,-118.2552,2005839,"CVFI-444 S Flower, LP",
LCA03220,SAN JOSE,280 S 2ND ST,CA,37.33255,-121.88572,50400,"CENTRAL PARKING SYSTEM, INC.",
LCA02919,CHATSWORTH,20439 NORDHOFF ST,CA,34.23245,-118.57888,522671,"COULTER, RICHARD S",
LCA03160,FOLSOM,2365 IRON POINT RD,CA,38.64468,-121.12598,152334,"SFI 2365 IRON POINT, LLC",
LCA03119,IMPERIAL,2407 MARSHALL RD,CA,32.82732,-115.56911,178091,L. CYRUS LLC,
LCA03217,LA PALMA,4 CENTERPOINTE DR,CA,33.85943,-118.03,492809,"REALTY ASSOCIATES FUND IX, L.P. THE",
LCA03223,SUSANVILLE,170 RUSSELL AVE,CA,40.41379,-120.63672,71357,DORALINDA PROPERTIES LLC,
LCA11026,SAN FRANCISCO,1060 MARIN ST,CA,37.74967,-122.38699,420000,"SPENCER, CLAIRE A.",
LCA03139,VACAVILLE,810 Vaca Valley Pkwy,CA,38.39428,-121.95658,143037,PAC WEST OFFICE EQUITIES LP,
LCA02894,NATIONAL CITY,700 E 24TH ST,CA,32.66358,-117.09388,515620,"TEN HIGH, LLC",
LCA03099,STOCKTON,7585 South Longe St,CA,37.889612,-121.24827,197612,MLO AGS VENTURE,
LCA03189,SANTA ANA,5 Hutton Centre Dr,CA,33.69623,-117.86506,266857,BRE/OC GRIFFIN LLC,
LCA03085,AUBURN,11661 BLOCKER DR,CA,38.9022923,-121.08319,131565,AUBURN CREEKSIDE LLC,
LCA03105,IRVINE,19 TECHNOLOGY DR,CA,33.65042,-117.73829,1051874,27 TECHNOLOGY DRIVE LLC,
LCA00495,FRESNO,744 P St,CA,36.73581,-119.78104,10965,"BALTARA ENTERPRISES, L.P.",
LCA03051,FRESNO,744 P St,CA,36.73581,-119.78104,908093,"BALTARA ENTERPRISES, L.P.",
LCA02832,SAN DIEGO,110 W A St,CA,32.71936,-117.1643,2031055,"ONE TEN INVESTORS, LLC",
LCA03282,SAN FRANCISCO,355 MCALLISTER ST,CA,37.7803213,-122.41786,441600,"SAN FRANCISCO, CITY & COUNTY OF",
LCA03221,SONORA,19777 GREENLEY RD,CA,37.98242,-120.36675,995018,Sonora Building Complex,
LCA03311,NATIONAL CITY,1022 BAY MARINA DR,CA,32.6588142,-117.11281,349019,SAN DIEGO UNIFIED PORT DISTRICT,
LCA03256,SAN DIEGO,9174 Sky Park Ct,CA,32.81474,-117.12884,944438,GOVERNMENT PROPERTIES INCOME TRUST LLC,
LCA03238,SHAFTER,5200 DOOLITTLE AVE,CA,35.50373,-119.18174,45450,MINTER FIELD AIRPORT DISTRICT,
LCA03228,WALNUT CREEK,700 YGNACIO VALLEY RD,CA,37.90732,-122.05831,89897,PACIFIC COAST PROPERTIES LP,
LCA00049,CAMARILLO,1100 Flynn Rd,CA,34.22857,-119.01685,157651,ROPAT LLC,
LGU03199,MAITE,400 ROUTE 8,GU,13.4751135,144.748441,675713,FIRST HAWAIIAN BANK,
LGU00105,HAGATNA,520 WEST SOLEDAD AVE,GU,13.4751135,144.748441,3019555,MVP FEDERAL LEASING LLC,
LGU00138,BARRIGADA,231-B PANGILINAN WAY,GU,13.4615825,144.794688,189050,CAMACHO FAMILY PARTNERSHIP,
LGU00202,BARRIGADA,231-B PANGILINAN WAY,GU,13.4615825,144.794688,175883,CAMACHO FAMILY PARTNERSHIP,
LGU03373,HAGATNA,108 HERNAN CORTEZ,GU,13.4751135,144.748441,1678959,CORE TECH INVESTMENTS LLC,
LGU02945,TAMUNING,770 East Sunset Blvd.,GU,13.480114,144.780149,1517633,"PACAIR PROPERTIES, LLC",
LGU03078,TAMUNING,355 Chalan Pasajeru,GU,13.4936175,144.776709,1078767,A B WON PAT INTERNATIONAL AIRPORT AUTHORITY,
LGU03390,HAGATNA,135 MURRAY STREET,GU,13.476188,144.74395,238286,CORE TECH INVESTMENTS LLC,
LGU03285,TAMUNING,415 CHALAN SAN ANTONIO,GU,13.4615825,144.794688,85622,"PAUL'S GUAM, INC",
LGU02834,TAMUNING,291 Chalan Pasaheru Street,GU,13.491728,144.801336,1790002,"MICRONESIA CSL DEVELOPMENT, L LC",
LHI02430,HONOLULU,3600 AOLELE ST,HI,21.3364909,-157.9185,411972,UNITED STATES POSTAL SERVICE,
LHI02278,HONOLULU,300 RODGERS BLVD,HI,21.3356076,-157.91871,172838,"STATE OF HI, DOT, AIRPORTS DIVISION",
LHI03081,HONOLULU,300 RODGERS BLVD,HI,21.3356076,-157.91871,206090,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03082,HONOLULU,300 RODGERS BLVD,HI,21.3356076,-157.91871,285750,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI02123,LIHUE,4334 RICE ST,HI,21.97366,-159.36607,143460,WATUMULL PROPERTIES CORP.,
LHI03471,LIHUE,4334 RICE ST,HI,21.97366,-159.36607,234270,WATUMULL PROPERTIES CORP.,
LHI01921,KAILUA KONA,73-4786 Kanalani St,HI,19.68921,-156.02133,241780,JC FARMS FAMILY LIMITED PARTNERSHIP,
LHI02211,HONOLULU,500 ALA MOANA BLVD,HI,21.30067,-157.86275,1421932,WATERFRONT A LLC,
LHI02379,HONOLULU,500 ALA MOANA BLVD,HI,21.30067,-157.86275,378225,WATERFRONT A LLC,
LHI02103,WAILUKU,2200 Main St,HI,20.8869063,-156.50503,91846,MAUI OFFICE LLC,
LHI02277,WAILUKU,2200 Main St,HI,20.8869063,-156.50503,434773,MAUI OFFICE LLC,
LHI02450,WAILUKU,2200 Main St,HI,20.8869063,-156.50503,223478,MAUI OFFICE LLC,
LHI02554,WAILUKU,2200 Main St,HI,20.8869063,-156.50503,121115,MAUI OFFICE LLC,
LHI01696,HONOLULU,3375 KOAPAKA ST,HI,21.33622,-157.91742,85073,"AIPA PROPERTIES, L.L.C.",
LHI02888,HONOLULU,3375 KOAPAKA ST,HI,21.33622,-157.91742,65999,"AIPA PROPERTIES, L.L.C.",
LHI02936,HONOLULU,3375 KOAPAKA ST,HI,21.33622,-157.91742,171636,"AIPA PROPERTIES, L.L.C.",
LHI03124,HONOLULU,3375 KOAPAKA ST,HI,21.33622,-157.91742,1177818,"AIPA PROPERTIES, L.L.C.",
LHI03287,HONOLULU,3375 KOAPAKA ST,HI,21.33622,-157.91742,195841,"AIPA PROPERTIES, L.L.C.",
LHI02424,HONOLULU,1132 BISHOP ST,HI,21.30973,-157.86005,366728,"DEG, LLC",
LHI02503,HONOLULU,1132 BISHOP ST,HI,21.30973,-157.86005,1051089,"DEG, LLC",
LHI02585,HONOLULU,1132 BISHOP ST,HI,21.30973,-157.86005,227804,"DEG, LLC",
LHI02612,HONOLULU,1132 BISHOP ST,HI,21.30973,-157.86005,280779,"DEG, LLC",
LHI03452,HILO,474 KALANIKOA ST,HI,19.71566,-155.06616,22198,KALANIKOA ENTERPRISE LLC,
LHI02957,HILO,101 AUPUNI ST,HI,19.71741,-155.07671,68374,INOUE HAWAII REALTY CORP,
LHI02285,LIHUE,4370 KUKUI GROVE,HI,21.9708497,-159.37688,36965,WATUMULL KUKUI LLC,
LHI02496,KEALAKEKUA,81 WAENAOIHANA LOOP,HI,19.5178458,-155.9219,135729,KONA SCENIC LAND INC,
LHI03127,HILO,2450 Kekuanaoa St,HI,19.7156042,-155.04486,79900,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03091,KAILUA KONA,Kupipi St,HI,19.7386468,-156.03983,35284,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03024,LIHUE,3901 Mokulele Loop,HI,21.9782398,-159.35076,27041,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03128,KAHULUI,1 KAHULUI AIRPORT ROAD,HI,20.8891299,-156.4485,74631,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03023,LANAI CITY,Airport Rd,HI,20.7944672,-156.95255,9034,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03000,HONOLULU,999 BISHOP ST,HI,21.30796,-157.86164,170075,FIRST HAWAIIAN BANK,
LHI02753,LIHUE,4280 RICE ST,HI,21.97272,-159.3649,553344,"HALE KAUAI, LTD.",
LHI03125,KAHULUI,425 KOLOA ST,HI,20.88751,-156.45512,514539,"WATUMULL APEX, LLC",
LHI03089,KAILUA KONA,73-5591 Maiau St,HI,19.68769,-156.01785,14976,"SC Kona Self Storage, LP",
LHI01592,HONOLULU,375 RODGERS BLVD,HI,21.3359887,-157.91854,109250,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LHI03458,HONOLULU,1074 MIKOLE ST,HI,21.30316,-157.8734,56510,AKIRA YAMAMOTO PAINTING INC,
LHI00256,HONOLULU,707 Richards St,HI,21.30539,-157.86212,76800,"707 Richards Holdings, LLC",
LHI03323,HILO,1437 Kilauea Ave,HI,19.70813,-155.07507,141508,"DJSM, LLC",
LHI02783,KAPOLEI,970 Manawai Street,HI,21.3593739,-158.0808,672621,"KAPOLEI 60, LLC",
LHI01591,HILO,110 E. PUAINAKO STREET,HI,19.6964,-155.06252,280480,HO RETAIL PROPERTIES I LIMITED PARTNERSHIP,
LHI01980,KAHULUI,77 Hookele St,HI,20.87518,-156.45719,272085,"BOERINGA, LLC",
LHI02124,KAHULUI,360 Hoohana St,HI,20.88347,-156.46034,45209,"MILLER, MARK AND ESTELITA",
LHI02378,HONOLULU,1099 Alakea St,HI,21.30823,-157.85941,1449742,"BRISTOL ALII HOLDINGS, LLC",
LHI02689,KAPOLEI,91 ENTERPRISE AVE,HI,21.3200782,-158.06592,8541277,"Eagle River Investors - Hawaii, LLC",
LHI02557,KAILUA KONA,75-1029 Henry St,HI,19.64768,-155.98911,94486,75-1029 Henry Street LLC,
LHI03102,AIEA,99-1269 Iwaena St,HI,21.38077,-157.90578,1561468,SUNFLOWER HAWAII PARTNERS,
LHI02763,KAILUA KONA,73-5618 Maiau St,HI,19.68688,-156.01556,290310,Kamanu Center LLC,
LHI02288,KAPOLEI,91-329 Kauhi St,HI,21.30816,-158.0954,313731,HAWAII MMGD LLC,
LHI02451,HILO,455 E LANIKAULA ST,HI,19.70743,-155.06663,195829,"NST DEVELOPMENT, LLC",
LHI02792,LIHUE,1481 HALEUKANA ST,HI,21.9567054,-159.39242,15330,"ISLAND SELF STORAGE, LLC",
LHI02363,HONOLULU,1135 N NIMITZ HWY,HI,21.3182,-157.87812,184813,"FRESH ISLAND FISH, LLC",
LHI02584,KAMUELA,67-1185 Mamalahoa Hwy,HI,20.02026,-155.6671,85790,"U.S. REIF/MJW WAIMEA FEE, LLC",
LHI03482,HOOLEHUA,3980 AIRPORT LOOP,HI,21.1567569,-157.09154,2959,"TRANSPORTATION, HAWAII DEPARTMENT OF",
LMP02859,SAIPAN,GARAPAN BEACH ROAD,MP,15.1819995,145.755,1120728,"Fuji Project Co., LTD.",
LMP00246,SAIPAN,BEACH ROAD,MP,15.1819995,145.755,119955,ORIENTAL CORPORATION,
LMP02440,SAIPAN,FRANCISCO C. ADA SAIPAN,MP,15.1819995,145.755,134255,COMMONWEALTH PORTS AUTHORITY,
LMP03413,SAIPAN,MARINA HEIGHTS BUSINESS PARK,MP,15.1819995,145.755,907533,EFC SERVICES CORPORATION,
LMP03261,ROTA,P.O. BOX 918,MP,15.18199,145.755,50929,Commonwealth Ports Authority,
LMP02723,SAIPAN,Pale Arnold Road & Europa Place,MP,15.207669,145.7236,281245,MARIANAS MANAGEMENT CORPORATION,
LNV02151,LAS VEGAS,4220 MARYLAND PARKWAY,NV,36.0849091,-115.14708,426883,ELV I ASSOCIATES LLC,
LNV03079,ELKO,215 S 11th St,NV,40.8349,-115.75357,51794,"GALLAGHER PROPERTIES, LLC",
LNV02416,RENO,5325 LOUIE LANE,NV,39.3640727,-119.82474,4036,"5325 LOUIS LANE, LLC",
LNV03179,LAS VEGAS,3201 SUNRISE AVE,NV,36.1631071,-115.10304,99291,"HARSCH INVESTMENT PROPERTIES, LLC",
LNV02475,RENO,100 W LIBERTY ST,NV,39.52115,-119.81269,167614,"CHAWIN PROPERTY, INC.",
LNV02705,CARSON CITY,1390 S CURRY ST,NV,39.1552555,-119.76797,89114,"RICHARD & LEE HERZ DIXON, TRUSTEE OF THE RICHARD & PATRICIA HERTZ TRUST FOR THE LEE HERZ",
LNV02405,ELKO,567 W Silver St,NV,40.82514,-115.76898,97335,Howard Ranches LLC,
LNV03039,LAS VEGAS,5550 PAINTED MIRAGE RD,NV,36.26158,-115.25488,197755,KHANEH HOLDINGS LLC,
LNV02746,LAS VEGAS,7080 LA CIENEGA ST,NV,36.06072,-115.16055,90645,VAC BARN LLC,
LNV03417,LAS VEGAS,944 E. HARMON AVE,NV,36.1079945,-115.14409,1490427,BOARD OF REGENTS NEVADA SYSTEM OF HIGHER EDUCATION,
LNV03129,RENO,201 W LIBERTY ST,NV,39.52157,-119.81435,124146,"TDC RENO OFFICE 1-DE SPE, LLC",
LNV99090,LAS VEGAS,550 S Main St,NV,36.16657,-115.15055,1050505,"BOYD LAS VEGAS GSA, LLC",
LNV01075,LAS VEGAS,755C EAST FLAMINGO ROAD,NV,36.1147101,-115.14712,1098651,BOARD OF REGENTS OF THE UNIVERSITY,
LNV03346,ELKO,350 SILVER STREET,NV,40.8298336,-115.76214,48056,"M.R.P., LLC",
LNV01134,LAS VEGAS,1787 W Lake Mead Blvd,NV,36.19459,-115.16387,3546679,NGP V LAS VEGAS NV LLC,
LNV03037,HENDERSON,160 N STEPHANIE ST,NV,36.040725,-115.04659,692641,HENDERSON BELTWAY LLC,
LNV03120,ELKO,555 W SILVER ST,NV,40.8258,-115.76897,160497,HOWARD RANCHES LLC,
LNV03097,ELY,1245 ALPHA ST,NV,39.28895,-114.83374,79192,"SALLEE, MICHAEL S",
LNV03206,LAS VEGAS,110 NORTH CITY PARKWAY,NV,36.17369,-115.14867,2395068,PH GSA LLC,
LNV00195,ELKO,975 TERMINAL WAY,NV,40.8272992,-115.78539,16762,"ELKO, CITY OF",
LNV01430,RENO,8790 Double Diamond Pkwy,NV,39.4523,-119.75496,523365,"GLENBROOK ROBERTSON, LLC",
LNV01450,HENDERSON,10416 S Eastern Ave,NV,36.00298,-115.10607,390300,CBAR 16 LLC,
LNV01481,LAS VEGAS,1250 SOUTH BUFFALO,NV,36.15737,-115.26244,1021320,PH SSA LLC,
LNV01296,RENO,200 S VIRGINIA ST,NV,39.52294,-119.8113,145404,RENO 200 S. VIRGINIA LLC,
LNV00193,RENO,1170 Harvard Way,NV,39.51343,-119.78488,524944,"STATES DUVALL 1, LLC",
LNV01514,RENO,1365 CORPORATE BLVD,NV,39.50679,-119.75291,380996,"EMR LAND CO, LLC",
LNV01515,RENO,8775 TECHNOLOGY WAY,NV,39.45323,-119.75486,311293,"1984 LEVIN LIVING TRUST DATED JULY 31, 1984",
LNV01626,CARSON CITY,2730 N Deer Run Rd,NV,39.18342,-119.69909,729121,"PMMC, LTD",
LNV01630,LAS VEGAS,4220 S Maryland Pkwy,NV,36.11238,-115.13682,1058531,ELV I ASSOCIATES LLC,
LNV03277,LAS VEGAS,411 BONNEVILLE AVENUE,NV,36.16461,-115.14444,1476348,"U.S. Bank National Association, as Trustee for the registered holders of J.P. Morgan Chase Commercial Mortgage Securitie",
LNV02872,LAS VEGAS,1050 E FLAMINGO RD,NV,36.1147331,-115.14066,27720,"FKC FLAMINGO, LLC",
LNV03305,ELKO,557 W Silver St,NV,40.82528,-115.76864,22793,Howard Ranches LLC,
LNV01689,RENO,5460 Reno Corporate Dr,NV,39.4668,-119.76455,812914,NGP V RENO NV LLC,
LNV03200,RENO,1150 FINANCIAL BLVD,NV,39.51093,-119.7458,140275,HIDDEN VALLEY TECH CENTER LLC,
LNV03382,RENO,1150 FINANCIAL BLVD,NV,39.51093,-119.7458,24650,HIDDEN VALLEY TECH CENTER LLC,
LNV02920,LAS VEGAS,701 Bridger Ave,NV,36.16591,-115.13914,69113,"701 Bridger, LLC",
LNV03416,LAS VEGAS,4220 S Maryland Pkwy,NV,36.11238,-115.13682,1724283,ELV I ASSOCIATES LLC,
LNV03252,ELKO,650 S. 12th Street,NV,40.833394,-115.74803,229521,"12th Street Associates, LLC",
LNV01909,RENO,745 W Moana Ln,NV,39.49171,-119.80459,94430,"WINDSOR WEST VENTURES, LLC",
LNV01914,NORTH LAS VEGAS,4340 SIMMONS ST,NV,36.23827,-115.17946,664423,"NORTH LAS VEGAS SSA, LLC",
LNV01926,LAS VEGAS,3320 PEPPER LANE,NV,36.07741,-115.10207,330847,LOTUS DEVELOPMENT,
LNV02019,LAS VEGAS,100 address Pkwy,NV,36.17428,-115.1479,977287,PARKWAY CENTER LLC,
LNV02034,STATELINE,128 Market St,NV,38.96643,-119.93088,104886,TAHOE REGIONAL PLANNING AGENCY,
LNV03069,PAHRUMP,1321 S HIGHWAY 160,NV,36.20027,-115.97355,43421,"HAFEN FAMILY LIMITED PARTNERSHIP, THE",
LNV02184,LAS VEGAS,8965 S Eastern Ave,NV,36.02653,-115.12008,474605,"8965 EASTERN LLC, A NEVADA LTD. CO.",
LNV02148,RENO,790 Sandhill Rd,NV,39.44489,-119.75876,841850,L & M AUTO DISMANTLING INC,
LNV02147,RENO,6999 Sierra Center Pkwy,NV,39.4621,-119.77752,1146876,MT. HOOD LLC,
LNV02785,HENDERSON,150 N STEPHANIE ST,NV,36.03649,-115.04589,74416,HENDERSON BELTWAY LLC,
LNV02897,LAS VEGAS,300 S 4TH ST,NV,36.16695,-115.14401,253634,"CCRP/AG BOFA PLAZA OWNER, LLC",
LNV02402,LAS VEGAS,8020 Las Vegas Blvd S,NV,36.0439,-115.1711,7200,YSS LIMITED PARTNERSHIP,
LNV02408,LAS VEGAS,5650 BADURA AVE,NV,36.06458,-115.21781,861290,"BELTWAY BUSINESS PARK OFFICE NO. 3, LLC",
LNV00014,ELKO,2363 5TH ST,NV,40.84499,-115.78127,61677,NORTH FIFTH COMMERCIAL CENTER,
LNV02592,LAS VEGAS,501 S Las Vegas Blvd,NV,36.16423,-115.14347,2500898,"LAS VEGAS ICE, LLC",
LNV02789,LAS VEGAS,501 S Las Vegas Blvd,NV,36.16423,-115.14347,2414653,"LAS VEGAS ICE, LLC",
LNV02443,RENO,980 Sandhill Rd,NV,39.44398,-119.75129,587505,SGP RENO LLC,
LNV02659,NORTH LAS VEGAS,5135 CAMINO AL NORTE,NV,36.253774,-115.1539,66723,"KFRE CAMINO, LLC",
LNV02383,LAS VEGAS,7674 W Lake Mead Blvd,NV,36.19768,-115.26314,38368,UNITED INSURANCE COMPANY OF AMERICA,
LNV02739,LAS VEGAS,302 CARSON AVE,NV,36.1689977,-115.14366,318790,"DROCK 3rd Street, LLC",
LNV02697,LAS VEGAS,275 E Tropicana Ave,NV,36.09899,-115.16165,84000,EAGLE AVIATION RESOURCES LTD,
LNV02748,CARSON CITY,5225 Grumman Dr,NV,39.20687,-119.74219,39000,5225 GRUMMAN LLC,
LNV02754,FALLON,1020 NEW RIVER PKWY,NV,39.46476,-118.76223,81001,LAHONTAN VALLEY SURGICAL ASSOCIATES,
LNV02743,ELKO,2719 ARGENT AVE,NV,40.83992,-115.7899,147194,"GATEWAY CENTER ONE, LLC",
LNV02628,LAS VEGAS,823 LAS VEGAS BLVD S,NV,36.16016,-115.14614,42268,"PRMD, LLC",
LNV02965,LAS VEGAS,6750 VIA AUSTI PKY,NV,36.0674544,-115.1622,1003146,"DIG MCC, LLC",
LNV03218,LAS VEGAS,3595 E PATRICK LN,NV,36.07764,-115.09754,299251,KTR LV IV LLC,
LNV03308,CARSON CITY,5665 Morgan Mill Rd,NV,39.1839539,-119.70112,658913,"1984 LEVIN LIVING TRUST DATED JULY 31, 1984",
LNV03231,WINNEMUCCA,5100 E WINNEMUCCA BLVD,NV,40.97611,-117.7137,507770,BLM NEVADA LTD.,
LAK07079,WRANGELL,SECOND STREET,AK,56.4754935,-132.38577,1809,UNITED STATES POSTAL SERVICE,
LAK07113,SITKA,329 Harbor Dr,AK,57.05033,-135.33367,14496,"Biorka Professional Center, LLC",
LAK07230,ANCHORAGE,510 L ST,AK,61.21715,-149.9043,113200,CAL WORTHINGTON TRUST,
LAK07322,ANCHORAGE,510 L ST,AK,61.21715,-149.9043,47680,CAL WORTHINGTON TRUST,
LAK07323,ANCHORAGE,510 L ST,AK,61.21715,-149.9043,362988,CAL WORTHINGTON TRUST,
LAK07436,ANCHORAGE,1011 E TUDOR RD,AK,61.18198,-149.86301,2948486,Elman Anchorage Associates Limited Partnership,
LAK06502,ANCHORAGE,620 E 10th Ave,AK,61.21237,-149.87207,994046,"MICHAEL INVESTMENTS, LLC",
LAK07304,JUNEAU,2770 Sherwood Ln,AK,58.37167,-134.61755,339210,j c m rentals inc,
LAK00126,PETERSBURG,15 12TH STREET,AK,57.0346909,-132.56229,17831,Petersburg Indian Association,
LAK07001,PETERSBURG,15 12TH STREET,AK,57.0346909,-132.56229,13807,PETERSBURG INDIAN ASSOCIATION,
